100180010,poly_B Site 10 SiteType B
100180011,poly_B Site 11 SiteType L_b
100180012,poly_B Site 12 SiteType L_b
100180013,poly_B Site 13 SiteType L_b
100180014,poly_B Site 14 SiteType B
100180015,poly_B Site 15 SiteType L_b
100180016,poly_B Site 16 SiteType L_b
100180017,poly_B Site 17 SiteType L_b
100180018,poly_B Site 18 SiteType B
100180019,poly_B Site 19 SiteType L_b
100180020,poly_B Site 20 SiteType L_b
100180021,poly_B Site 21 SiteType L_b
100180022,poly_B Site 22 SiteType B
100180023,poly_B Site 23 SiteType L_b
100190000,poly_B Site 0 SiteType L_b
100190001,poly_B Site 1 SiteType L_b
100190002,poly_B Site 2 SiteType B
100190003,poly_B Site 3 SiteType L_b
100190004,poly_B Site 4 SiteType L_b
100190005,poly_B Site 5 SiteType L_b
100190006,poly_B Site 6 SiteType B
100190007,poly_B Site 7 SiteType L_b
100190008,poly_B Site 8 SiteType L_b
100190009,poly_B Site 9 SiteType L_b
100190010,poly_B Site 10 SiteType B
100190011,poly_B Site 11 SiteType L_b
100190012,poly_B Site 12 SiteType L_b
100190013,poly_B Site 13 SiteType L_b
100190014,poly_B Site 14 SiteType B
100190015,poly_B Site 15 SiteType L_b
100190016,poly_B Site 16 SiteType L_b
100190017,poly_B Site 17 SiteType L_b
100190018,poly_B Site 18 SiteType B
100190019,poly_B Site 19 SiteType L_b
100190020,poly_B Site 20 SiteType L_b
100190021,poly_B Site 21 SiteType L_b
100190022,poly_B Site 22 SiteType B
100190023,poly_B Site 23 SiteType L_b
100200000,poly_B Site 0 SiteType L_b
100200001,poly_B Site 1 SiteType L_b
100200002,poly_B Site 2 SiteType B
100200003,poly_B Site 3 SiteType L_b
100200004,poly_B Site 4 SiteType L_b
100200005,poly_B Site 5 SiteType L_b
100200006,poly_B Site 6 SiteType B
100200007,poly_B Site 7 SiteType L_b
100200008,poly_B Site 8 SiteType L_b
100200009,poly_B Site 9 SiteType L_b
100200010,poly_B Site 10 SiteType B
100200011,poly_B Site 11 SiteType L_b
100200012,poly_B Site 12 SiteType L_b
100200013,poly_B Site 13 SiteType L_b
100200014,poly_B Site 14 SiteType B
100200015,poly_B Site 15 SiteType L_b
100200016,poly_B Site 16 SiteType L_b
100200017,poly_B Site 17 SiteType L_b
100200018,poly_B Site 18 SiteType B
100200019,poly_B Site 19 SiteType L_b
100200020,poly_B Site 20 SiteType L_b
100200021,poly_B Site 21 SiteType L_b
100200022,poly_B Site 22 SiteType B
100200023,poly_B Site 23 SiteType L_b
100210000,poly_B Site 0 SiteType L_b
100210001,poly_B Site 1 SiteType L_b
100210002,poly_B Site 2 SiteType B
100210003,poly_B Site 3 SiteType L_b
100210004,poly_B Site 4 SiteType L_b
100210005,poly_B Site 5 SiteType L_b
100210006,poly_B Site 6 SiteType B
100210007,poly_B Site 7 SiteType L_b
100210008,poly_B Site 8 SiteType L_b
100210009,poly_B Site 9 SiteType L_b
100210010,poly_B Site 10 SiteType B
100210011,poly_B Site 11 SiteType L_b
100210012,poly_B Site 12 SiteType L_b
100210013,poly_B Site 13 SiteType L_b
100210014,poly_B Site 14 SiteType B
100210015,poly_B Site 15 SiteType L_b
100210016,poly_B Site 16 SiteType L_b
100210017,poly_B Site 17 SiteType L_b
100210018,poly_B Site 18 SiteType B
100210019,poly_B Site 19 SiteType L_b
100210020,poly_B Site 20 SiteType L_b
100210021,poly_B Site 21 SiteType L_b
100210022,poly_B Site 22 SiteType B
100210023,poly_B Site 23 SiteType L_b
100220000,poly_B Site 0 SiteType L_b
100220001,poly_B Site 1 SiteType L_b
100220002,poly_B Site 2 SiteType B
100220003,poly_B Site 3 SiteType L_b
100220004,poly_B Site 4 SiteType L_b
100220005,poly_B Site 5 SiteType L_b
100220006,poly_B Site 6 SiteType B
100220007,poly_B Site 7 SiteType L_b
100220008,poly_B Site 8 SiteType L_b
100220009,poly_B Site 9 SiteType L_b
100220010,poly_B Site 10 SiteType B
100220011,poly_B Site 11 SiteType L_b
100220012,poly_B Site 12 SiteType L_b
100220013,poly_B Site 13 SiteType L_b
100220014,poly_B Site 14 SiteType B
100220015,poly_B Site 15 SiteType L_b
100220016,poly_B Site 16 SiteType L_b
100220017,poly_B Site 17 SiteType L_b
100220018,poly_B Site 18 SiteType B
100220019,poly_B Site 19 SiteType L_b
100220020,poly_B Site 20 SiteType L_b
100220021,poly_B Site 21 SiteType L_b
100220022,poly_B Site 22 SiteType B
100220023,poly_B Site 23 SiteType L_b
100230000,poly_B Site 0 SiteType L_b
100230001,poly_B Site 1 SiteType L_b
100230002,poly_B Site 2 SiteType B
100230003,poly_B Site 3 SiteType L_b
100230004,poly_B Site 4 SiteType L_b
100230005,poly_B Site 5 SiteType L_b
100230006,poly_B Site 6 SiteType B
100230007,poly_B Site 7 SiteType L_b
100230008,poly_B Site 8 SiteType L_b
100230009,poly_B Site 9 SiteType L_b
100230010,poly_B Site 10 SiteType B
100230011,poly_B Site 11 SiteType L_b
100230012,poly_B Site 12 SiteType L_b
100230013,poly_B Site 13 SiteType L_b
100230014,poly_B Site 14 SiteType B
100230015,poly_B Site 15 SiteType L_b
100230016,poly_B Site 16 SiteType L_b
100230017,poly_B Site 17 SiteType L_b
100230018,poly_B Site 18 SiteType B
100230019,poly_B Site 19 SiteType L_b
100230020,poly_B Site 20 SiteType L_b
100230021,poly_B Site 21 SiteType L_b
100230022,poly_B Site 22 SiteType B
100230023,poly_B Site 23 SiteType L_b
100240000,poly_B Site 0 SiteType L_b
100240001,poly_B Site 1 SiteType L_b
100240002,poly_B Site 2 SiteType B
100240003,poly_B Site 3 SiteType L_b
100240004,poly_B Site 4 SiteType L_b
100240005,poly_B Site 5 SiteType L_b
100240006,poly_B Site 6 SiteType B
100240007,poly_B Site 7 SiteType L_b
100240008,poly_B Site 8 SiteType L_b
100240009,poly_B Site 9 SiteType L_b
100240010,poly_B Site 10 SiteType B
100240011,poly_B Site 11 SiteType L_b
100240012,poly_B Site 12 SiteType L_b
100240013,poly_B Site 13 SiteType L_b
100240014,poly_B Site 14 SiteType B
100240015,poly_B Site 15 SiteType L_b
100240016,poly_B Site 16 SiteType L_b
100240017,poly_B Site 17 SiteType L_b
100240018,poly_B Site 18 SiteType B
100240019,poly_B Site 19 SiteType L_b
100240020,poly_B Site 20 SiteType L_b
100240021,poly_B Site 21 SiteType L_b
100240022,poly_B Site 22 SiteType B
100240023,poly_B Site 23 SiteType L_b
100250000,poly_B Site 0 SiteType L_b
100250001,poly_B Site 1 SiteType L_b
100250002,poly_B Site 2 SiteType B
100250003,poly_B Site 3 SiteType L_b
100250004,poly_B Site 4 SiteType L_b
100250005,poly_B Site 5 SiteType L_b
100250006,poly_B Site 6 SiteType B
100250007,poly_B Site 7 SiteType L_b
100250008,poly_B Site 8 SiteType L_b
100250009,poly_B Site 9 SiteType L_b
100250010,poly_B Site 10 SiteType B
100250011,poly_B Site 11 SiteType L_b
100250012,poly_B Site 12 SiteType L_b
100250013,poly_B Site 13 SiteType L_b
100250014,poly_B Site 14 SiteType B
100250015,poly_B Site 15 SiteType L_b
100250016,poly_B Site 16 SiteType L_b
100250017,poly_B Site 17 SiteType L_b
100250018,poly_B Site 18 SiteType B
100250019,poly_B Site 19 SiteType L_b
100250020,poly_B Site 20 SiteType L_b
100250021,poly_B Site 21 SiteType L_b
100250022,poly_B Site 22 SiteType B
100250023,poly_B Site 23 SiteType L_b
100260000,poly_B Site 0 SiteType L_b
100260001,poly_B Site 1 SiteType L_b
100260002,poly_B Site 2 SiteType B
100260003,poly_B Site 3 SiteType L_b
100260004,poly_B Site 4 SiteType L_b
100260005,poly_B Site 5 SiteType L_b
100260006,poly_B Site 6 SiteType B
100260007,poly_B Site 7 SiteType L_b
100260008,poly_B Site 8 SiteType L_b
100260009,poly_B Site 9 SiteType L_b
100260010,poly_B Site 10 SiteType B
100260011,poly_B Site 11 SiteType L_b
100260012,poly_B Site 12 SiteType L_b
100260013,poly_B Site 13 SiteType L_b
100260014,poly_B Site 14 SiteType B
100260015,poly_B Site 15 SiteType L_b
100260016,poly_B Site 16 SiteType L_b
100260017,poly_B Site 17 SiteType L_b
100260018,poly_B Site 18 SiteType B
100260019,poly_B Site 19 SiteType L_b
100260020,poly_B Site 20 SiteType L_b
100260021,poly_B Site 21 SiteType L_b
100260022,poly_B Site 22 SiteType B
100260023,poly_B Site 23 SiteType L_b
100270000,poly_B Site 0 SiteType L_b
100270001,poly_B Site 1 SiteType L_b
100270002,poly_B Site 2 SiteType B
100270003,poly_B Site 3 SiteType L_b
100270004,poly_B Site 4 SiteType L_b
100270005,poly_B Site 5 SiteType L_b
100270006,poly_B Site 6 SiteType B
100270007,poly_B Site 7 SiteType L_b
100270008,poly_B Site 8 SiteType L_b
100270009,poly_B Site 9 SiteType L_b
100270010,poly_B Site 10 SiteType B
100270011,poly_B Site 11 SiteType L_b
100270012,poly_B Site 12 SiteType L_b
100270013,poly_B Site 13 SiteType L_b
100270014,poly_B Site 14 SiteType B
100270015,poly_B Site 15 SiteType L_b
100270016,poly_B Site 16 SiteType L_b
100270017,poly_B Site 17 SiteType L_b
100270018,poly_B Site 18 SiteType B
100270019,poly_B Site 19 SiteType L_b
100270020,poly_B Site 20 SiteType L_b
100270021,poly_B Site 21 SiteType L_b
100270022,poly_B Site 22 SiteType B
100270023,poly_B Site 23 SiteType L_b
100280000,poly_B Site 0 SiteType L_b
100280001,poly_B Site 1 SiteType L_b
100280002,poly_B Site 2 SiteType B
100280003,poly_B Site 3 SiteType L_b
100280004,poly_B Site 4 SiteType L_b
100280005,poly_B Site 5 SiteType L_b
100280006,poly_B Site 6 SiteType B
100280007,poly_B Site 7 SiteType L_b
100280008,poly_B Site 8 SiteType L_b
100280009,poly_B Site 9 SiteType L_b
100280010,poly_B Site 10 SiteType B
100280011,poly_B Site 11 SiteType L_b
100280012,poly_B Site 12 SiteType L_b
100280013,poly_B Site 13 SiteType L_b
100280014,poly_B Site 14 SiteType B
100280015,poly_B Site 15 SiteType L_b
100280016,poly_B Site 16 SiteType L_b
100280017,poly_B Site 17 SiteType L_b
100280018,poly_B Site 18 SiteType B
100280019,poly_B Site 19 SiteType L_b
100280020,poly_B Site 20 SiteType L_b
100280021,poly_B Site 21 SiteType L_b
100280022,poly_B Site 22 SiteType B
100280023,poly_B Site 23 SiteType L_b
100290000,poly_B Site 0 SiteType L_b
100290001,poly_B Site 1 SiteType L_b
100290002,poly_B Site 2 SiteType B
100290003,poly_B Site 3 SiteType L_b
100290004,poly_B Site 4 SiteType L_b
100290005,poly_B Site 5 SiteType L_b
100290006,poly_B Site 6 SiteType B
100290007,poly_B Site 7 SiteType L_b
100290008,poly_B Site 8 SiteType L_b
100290009,poly_B Site 9 SiteType L_b
100290010,poly_B Site 10 SiteType B
100290011,poly_B Site 11 SiteType L_b
100290012,poly_B Site 12 SiteType L_b
100290013,poly_B Site 13 SiteType L_b
100290014,poly_B Site 14 SiteType B
100290015,poly_B Site 15 SiteType L_b
100290016,poly_B Site 16 SiteType L_b
100290017,poly_B Site 17 SiteType L_b
100290018,poly_B Site 18 SiteType B
100290019,poly_B Site 19 SiteType L_b
100290020,poly_B Site 20 SiteType L_b
100290021,poly_B Site 21 SiteType L_b
100290022,poly_B Site 22 SiteType B
100290023,poly_B Site 23 SiteType L_b
